AccountPk,TotalBalance,Expenses,EmploymentBasis,IncomeBand,State,FGF Score,Age,Age Group,Resilience_Score,Segment,Clustering
1192133,103.29,969.065,Full Time Work,40k - 50k,QLD,403,28,26-30,0.106587277,Gold,Gold2
1192195,105.61,726.2557,Full Time Work,50k - 60k,QLD,408,51,51-55,0.145417103,Gold,Gold4
1192306,972.19,1071.8053,Full Time Work,70k - 80k,NSW,549,44,41-45,0.9070584,Gold,Gold2
1192327,1540.24,1471.64,Part Time Work,80k - 90k,VIC,485,33,31-35,1.046614661,Gold,Gold2
1192352,64.38,1000.1769,Part Time Work,60k - 70k,SA,324,36,36-40,0.064368613,Gold,Gold1
1192381,0.81,1294.0292,Full Time Work,80k - 90k,NSW,329,37,36-40,0.000625952,Gold,Gold4
1192388,0.57,1776.163,Full Time Work,80k - 90k,NSW,484,40,36-40,0.000320916,Gold,Gold3
1192390,78.83,1102.21,Full Time Work,60k - 70k,QLD,454,51,51-55,0.071519946,Gold,Gold4
1192415,147.88,1612.4907,Full Time Work,100k+,QLD,440,45,41-45,0.091709056,Gold,Gold2
1192420,1537.35,524.4646,Part Time Work,40k - 50k,NSW,382,23,18-25,2.931275057,Gold,Gold1
1192424,183.76,1572.1123,Full Time Work,90k - 100k,NSW,396,32,31-35,0.116887324,Gold,Gold3
1192437,3.64,780.33,Part Time Work,40k - 50k,QLD,376,34,31-35,0.004664693,Gold,Gold1
1192446,383.66,799.08,Full Time Work,60k - 70k,NSW,431,20,18-25,0.480127146,Gold,Gold3
1192455,2092.13,942.3846,Full Time Work,40k - 50k,SA,560,50,46-50,2.2200384,Gold,Gold2
1192671,783.17,1759.4661,Full Time Work,90k - 100k,QLD,375,38,36-40,0.445117982,Gold,Gold1
1192680,272.68,1178.7511,Full Time Work,40k - 50k,QLD,331,24,18-25,0.231329583,Gold,Gold1
1192682,37.68,550.7961,Full Time Work,40k - 50k,QLD,402,21,18-25,0.06841007,Gold,Gold4
1192687,0.07,661.6061,NULL,40k - 50k,QLD,370,41,41-45,0.000105803,Gold,Gold4
1192743,87.32,1013.4353,Full Time Work,40k - 50k,VIC,423,39,36-40,0.086162383,Gold,Gold3
1192807,743.46,1294.4161,Full Time Work,50k - 60k,VIC,395,27,26-30,0.574359358,Gold,Gold4
1192855,52,2376.5919,Full Time Work,100k+,VIC,454,57,56-60,0.021880071,Gold,Gold2
1192856,365.68,741.9307,Full Time Work,50k - 60k,SA,375,38,36-40,0.492876221,Gold,Gold3
1192933,127.02,908.8423,Casual Work,50k - 60k,NSW,491,64,61-65,0.13976022,Gold,Gold2
1192985,45.76,553.61,NULL,80k - 90k,VIC,398,24,18-25,0.082657466,Gold,Gold3
1192991,1020.77,1430.2869,Casual Work,70k - 80k,VIC,540,61,61-65,0.713681989,Gold,Gold2
1193029,46.3,752.5946,Full Time Work,40k - 50k,QLD,334,27,26-30,0.061520505,Gold,Gold4
1193053,0.02,465.673,Full Time Work,40k - 50k,VIC,360,22,18-25,4.29E-05,Gold,Gold4
1193056,1161.35,705.1538,Casual Work,40k - 50k,QLD,414,39,36-40,1.646945673,Gold,Gold4
1193087,594.54,1854.6753,Full Time Work,100k+,NSW,491,41,41-45,0.32056285,Gold,Gold5
1193096,78.49,2222.2323,Full Time Work,80k - 90k,QLD,358,44,41-45,0.03532034,Gold,Gold3
1193135,852.31,683.2092,Full Time Work,30k - 40k,QLD,438,22,18-25,1.247509548,Gold,Gold3
1193139,7.19,432.79,Full Time Work,30k - 40k,QLD,320,33,31-35,0.016613138,Gold,Gold4
1193154,3.42,1493.8719,Part Time Work,90k - 100k,QLD,400,31,31-35,0.002289353,Gold,Gold1
1193161,84.72,786.1292,Full Time Work,50k - 60k,QLD,399,30,26-30,0.107768545,Gold,Gold4
1193177,500.2,1272.7769,Full Time Work,100k+,QLD,415,32,31-35,0.392998962,Gold,Gold4
1193213,213.49,959.8838,Casual Work,60k - 70k,NSW,350,52,51-55,0.222412338,Gold,Gold4
1193320,14.37,935.27,Part Time Work,80k - 90k,QLD,352,30,26-30,0.015364547,Gold,Gold4
1193333,3332.55,1246.5746,Full Time Work,90k - 100k,NSW,466,28,26-30,2.673365878,Gold,Gold4
1193335,1052.95,721.9915,Casual Work,40k - 50k,NSW,477,26,26-30,1.458396671,Gold,Gold3
1193360,290.7,1063.2707,Full Time Work,40k - 50k,NSW,380,29,26-30,0.273401684,Gold,Gold2
1193363,37.29,920.75,Part Time Work,30k - 40k,TAS,387,41,41-45,0.040499593,Gold,Gold1
1193377,160.48,1213.79,Full Time Work,70k - 80k,VIC,322,42,41-45,0.132213974,Gold,Gold4
1193391,98.48,651.2753,Full Time Work,70k - 80k,NSW,358,30,26-30,0.151211016,Gold,Gold4
1193419,5.89,1551.0515,Full Time Work,100k+,QLD,488,52,51-55,0.003797424,Gold,Gold2
1193441,6.29,1759.7738,Full Time Work,80k - 90k,QLD,363,61,61-65,0.003574323,Gold,Gold1
1193450,504.07,712.6361,Full Time Work,40k - 50k,VIC,408,57,56-60,0.707331554,Gold,Gold4
1193454,48.74,610.0361,Casual Work,30k - 40k,NSW,463,45,41-45,0.079896911,Gold,Gold4
1193509,380.57,649.0415,Full Time Work,30k - 40k,VIC,308,28,26-30,0.586356959,Gold,Gold3
1193515,5110.59,1461.37,Full Time Work,70k - 80k,QLD,492,32,31-35,3.497122563,Gold,Gold2
1193516,406.3,724.32,Full Time Work,40k - 50k,QLD,356,30,26-30,0.560939916,Gold,Gold1
1193528,1356.6,1020.11,Full Time Work,50k - 60k,NSW,502,35,31-35,1.329856584,Gold,Gold3
1193548,663.5,1124.37,Self Employed,80k - 90k,NSW,390,38,36-40,0.590108238,Gold,Gold4
1193554,479.16,1046.7615,Full Time Work,70k - 80k,QLD,413,44,41-45,0.457754703,Gold,Gold3
1193573,57.04,781.2592,Full Time Work,40k - 50k,QLD,421,44,41-45,0.07301034,Gold,Gold3
1193615,1041.78,1332.1176,Full Time Work,40k - 50k,NSW,378,36,36-40,0.782048071,Gold,Gold4
1193627,32.03,703.93,Self Employed,60k - 70k,VIC,375,41,41-45,0.045501683,Gold,Gold4
1193659,1302.46,843.0084,Full Time Work,40k - 50k,NSW,381,39,36-40,1.545014261,Gold,Gold4
1193667,7.32,2141.3069,Full Time Work,70k - 80k,NSW,394,37,36-40,0.003418473,Gold,Gold3
1193676,48.42,775.1915,Part Time Work,40k - 50k,QLD,428,31,31-35,0.062461985,Gold,Gold4
1193738,33.66,794.8592,Full Time Work,30k - 40k,QLD,429,24,18-25,0.042347123,Gold,Gold1
1193742,191.55,985.3,Full Time Work,60k - 70k,NSW,479,37,36-40,0.194407795,Gold,Gold3
1193786,2837.1,1255.2723,Full Time Work,70k - 80k,TAS,396,58,56-60,2.260147061,Gold,Gold1
1193803,141.64,1514.0211,Full Time Work,50k - 60k,NSW,400,40,36-40,0.093552197,Gold,Gold4
1193810,0.09,1235.85,NULL,70k - 80k,NSW,446,42,41-45,7.28E-05,Gold,Gold2
1193826,519.98,2242.668,Full Time Work,100k+,NT,386,42,41-45,0.231857769,Gold,Gold1
1193828,233.21,440.0469,Part Time Work,40k - 50k,VIC,484,24,18-25,0.529966238,Gold,Gold3
1193905,0.02,639.45,Full Time Work,40k - 50k,NSW,372,24,18-25,3.13E-05,Gold,Gold3
1193906,16.16,791.8338,Part Time Work,20k - 30k,NSW,464,37,36-40,0.020408323,Gold,Gold2
1193913,3826.98,843.8738,Full Time Work,50k - 60k,NSW,516,40,36-40,4.535014596,Gold,Gold2
1193918,953.58,1065.9446,Full Time Work,60k - 70k,VIC,445,31,31-35,0.894586829,Gold,Gold3
1193960,88.92,832.5219,Full Time Work,50k - 60k,NSW,396,28,26-30,0.106808001,Gold,Gold1
1194021,580.74,774.8915,Full Time Work,40k - 50k,QLD,555,56,56-60,0.749446858,Gold,Gold2
1194029,701.02,573.1,Full Time Work,30k - 40k,NSW,399,53,51-55,1.223207119,Gold,Gold1
1194046,25.3,1343.5838,Full Time Work,80k - 90k,VIC,479,65,61-65,0.018830236,Gold,Gold2
1194064,1895.58,1676.4053,Full Time Work,100k+,QLD,392,33,31-35,1.130740878,Gold,Gold3
1194104,724.55,1344.665,Casual Work,70k - 80k,WA,489,60,56-60,0.538833092,Gold,Gold2
1194106,3101.03,1009.878,Full Time Work,60k - 70k,QLD,436,45,41-45,3.070697649,Gold,Gold4
1194115,41.58,533.5169,Full Time Work,50k - 60k,VIC,378,33,31-35,0.077935676,Gold,Gold5
1194117,1541.77,1490.793,Full Time Work,80k - 90k,VIC,432,41,41-45,1.034194553,Gold,Gold4
1194120,478.88,755.4146,NULL,50k - 60k,QLD,401,30,26-30,0.63393003,Gold,Gold4
1194146,461.52,555.2665,Part Time Work,40k - 50k,VIC,506,61,61-65,0.831168457,Gold,Gold2
1194164,18.1,1092.4515,Casual Work,NULL,ACT,393,72,70+,0.016568241,Gold,Gold2
1194166,192.01,608.7484,Full Time Work,30k - 40k,NSW,359,20,18-25,0.315417667,Gold,Gold4
1194177,2087.04,1156.303,Full Time Work,70k - 80k,NSW,403,46,46-50,1.804924834,Gold,Gold4
1194188,28.55,1124.1407,Full Time Work,60k - 70k,QLD,425,50,46-50,0.025397177,Gold,Gold2
1194190,0.85,875.3746,Full Time Work,50k - 60k,NSW,406,58,56-60,0.000971013,Gold,Gold3
1194199,951.16,1487.47,Full Time Work,100k+,VIC,422,52,51-55,0.639448191,Gold,Gold5
1194267,276.73,675.6553,Part Time Work,50k - 60k,NSW,505,45,41-45,0.409572751,Gold,Gold2
1194275,94.18,742.6223,Full Time Work,40k - 50k,QLD,387,25,18-25,0.126820862,Gold,Gold3
1194324,462.22,1476.4253,Casual Work,90k - 100k,NSW,433,41,41-45,0.313066973,Gold,Gold2
1194329,1402,1371.6676,Full Time Work,70k - 80k,VIC,399,49,46-50,1.022113521,Gold,Gold2
1194351,39.96,1174.6946,Full Time Work,50k - 60k,NSW,503,34,31-35,0.034017352,Gold,Gold2
1194366,774.66,1015.0984,Full Time Work,60k - 70k,SA,426,33,31-35,0.76313784,Gold,Gold5
1194373,1541.72,2286.4961,Part Time Work,80k - 90k,QLD,370,45,41-45,0.67427187,Gold,Gold1
1194419,1.58,492.14,Full Time Work,60k - 70k,NT,356,26,26-30,0.003210469,Gold,Gold4
1194499,2483.15,1073.8426,Full Time Work,50k - 60k,QLD,391,34,31-35,2.312396621,Gold,Gold4
1194501,1.95,1574.2853,Full Time Work,70k - 80k,NT,397,48,46-50,0.001238657,Gold,Gold1
1194567,933.05,819.3838,NULL,70k - 80k,NSW,422,25,18-25,1.138721561,Gold,Gold3
1194620,0.52,603.51,Full Time Work,30k - 40k,QLD,352,21,18-25,0.000861626,Gold,Gold4
1194632,1191.17,643.763,Full Time Work,40k - 50k,QLD,474,54,51-55,1.850323799,Gold,Gold4
1194655,0.2,1384.2253,Casual Work,80k - 90k,VIC,446,40,36-40,0.000144485,Gold,Gold2
1194662,37.33,1034.1215,Full Time Work,60k - 70k,QLD,412,43,41-45,0.036098273,Gold,Gold2
1194664,1263.86,1028.1561,Casual Work,50k - 60k,NSW,305,48,46-50,1.229249138,Gold,Gold4
1194694,45.23,1255.25,Full Time Work,80k - 90k,QLD,501,50,46-50,0.036032663,Gold,Gold4
1194707,1.92,889.5523,Full Time Work,40k - 50k,NSW,393,30,26-30,0.002158389,Gold,Gold4
1194771,151.7,455.9084,Full Time Work,40k - 50k,SA,375,58,56-60,0.332742279,Gold,Gold4
1194772,604.13,755.233,Full Time Work,40k - 50k,VIC,434,27,26-30,0.799925321,Gold,Gold3
1194787,197.35,527.763,Casual Work,80k - 90k,QLD,395,25,18-25,0.373936786,Gold,Gold4
1194832,3.1,929.3053,Part Time Work,NULL,NULL,478,49,46-50,0.003335825,Gold,Gold2
1194844,46.06,1052.9869,Full Time Work,100k+,VIC,490,42,41-45,0.043742235,Gold,Gold2
1194848,925.53,1013.2303,Full Time Work,50k - 60k,NSW,393,29,26-30,0.913444851,Gold,Gold1
1194865,49.37,719.7492,Full Time Work,50k - 60k,NSW,410,23,18-25,0.068593338,Gold,Gold1
1194931,875.18,1227.6461,Full Time Work,70k - 80k,QLD,409,53,51-55,0.712892747,Gold,Gold4
1194956,34.34,862.695,Full Time Work,50k - 60k,NSW,352,58,56-60,0.039805493,Gold,Gold1
1194967,11.89,660.6869,Full Time Work,50k - 60k,WA,465,32,31-35,0.017996422,Gold,Gold3
1195004,0.31,628.92,Casual Work,60k - 70k,SA,437,33,31-35,0.000492908,Gold,Gold5
1195057,1639.4,1977.4492,Full Time Work,100k+,QLD,503,58,56-60,0.829047846,Gold,Gold2
1195092,3191.1,593.3,Casual Work,30k - 40k,VIC,400,28,26-30,5.378560593,Gold,Gold4
1195117,1.62,706.8638,Full Time Work,60k - 70k,VIC,359,36,36-40,0.002291814,Gold,Gold3
1195129,798.26,633.4223,Full Time Work,60k - 70k,SA,486,27,26-30,1.260233497,Gold,Gold3
1195139,4210.24,923.9023,Full Time Work,60k - 70k,VIC,397,22,18-25,4.557018637,Gold,Gold1
1195154,679.85,1605.5692,Full Time Work,90k - 100k,WA,387,35,31-35,0.423432388,Gold,Gold4
1195169,54.13,1325.9069,Full Time Work,70k - 80k,NSW,399,28,26-30,0.040824887,Gold,Gold4
1195194,2700.23,1093.8407,Full Time Work,60k - 70k,WA,360,40,36-40,2.468577006,Gold,Gold3
1195277,2019.98,921.4507,Full Time Work,60k - 70k,WA,561,52,51-55,2.19217371,Gold,Gold2
1195281,485.68,879.3576,Part Time Work,60k - 70k,WA,442,55,51-55,0.552312279,Gold,Gold3
1195326,555.56,1319.4123,Full Time Work,80k - 90k,TAS,370,40,36-40,0.421066258,Gold,Gold3
1195334,11.61,1509.493,Full Time Work,90k - 100k,VIC,365,32,31-35,0.007691324,Gold,Gold1
1195349,1010.94,1062.35,Full Time Work,60k - 70k,QLD,364,28,26-30,0.951607286,Gold,Gold4
1195354,1061.53,1902.3146,Full Time Work,100k+,WA,456,39,36-40,0.558020214,Gold,Gold2
1195374,180,584.3815,Full Time Work,20k - 30k,VIC,333,28,26-30,0.308017964,Gold,Gold4
1195449,599.31,951.6238,Full Time Work,50k - 60k,NSW,354,27,26-30,0.629776178,Gold,Gold1
1195462,610.74,1373.3338,Part Time Work,80k - 90k,QLD,447,37,36-40,0.444713441,Gold,Gold2
1195531,221.23,633.2038,Full Time Work,60k - 70k,VIC,452,37,36-40,0.349381984,Gold,Gold2
1195570,787.17,764.5707,Part Time Work,20k - 30k,TAS,554,60,56-60,1.029558156,Gold,Gold2
1195584,621.71,1732.2257,Full Time Work,90k - 100k,QLD,426,54,51-55,0.358908195,Gold,Gold4
1195593,3193.5,1873.7338,Full Time Work,100k+,NSW,522,46,46-50,1.70435096,Gold,Gold2
1195669,753.71,596.5384,Full Time Work,30k - 40k,QLD,403,22,18-25,1.263472729,Gold,Gold1
1195673,1027.07,2350.28,Full Time Work,70k - 80k,WA,458,36,36-40,0.436998996,Gold,Gold2
1195681,485.63,820.7907,Full Time Work,60k - 70k,VIC,442,28,26-30,0.591661187,Gold,Gold3
1195729,359.17,683.18,Full Time Work,40k - 50k,VIC,467,21,18-25,0.525732603,Gold,Gold4
1195742,512.17,1374.5169,NULL,70k - 80k,NSW,446,55,51-55,0.37261819,Gold,Gold2
1195769,84.15,838.3761,Full Time Work,40k - 50k,VIC,386,40,36-40,0.100372613,Gold,Gold4
1195775,2174.69,1069.7192,Full Time Work,60k - 70k,NSW,455,50,46-50,2.032954069,Gold,Gold2
1195778,551.24,1026.533,Full Time Work,50k - 60k,VIC,363,38,36-40,0.536991991,Gold,Gold4
1195787,565.28,773.08,Full Time Work,50k - 60k,WA,525,39,36-40,0.73120505,Gold,Gold2
1195798,2761.23,1723.2276,Full Time Work,100k+,QLD,432,40,36-40,1.602359433,Gold,Gold3
1195847,276.48,1241.5669,Full Time Work,90k - 100k,NSW,405,40,36-40,0.222686349,Gold,Gold5
1195938,304.86,635,Full Time Work,40k - 50k,VIC,388,42,41-45,0.480094488,Gold,Gold4
1195955,3819.68,668.6853,Full Time Work,40k - 50k,NSW,388,27,26-30,5.712223672,Gold,Gold4
1195975,2117.43,890.9538,Part Time Work,70k - 80k,NSW,416,35,31-35,2.376587877,Gold,Gold5
1195980,487.14,632.8269,Casual Work,40k - 50k,WA,529,52,51-55,0.769783965,Gold,Gold2
1195998,230.82,1422.8469,Full Time Work,100k+,WA,519,40,36-40,0.162224059,Gold,Gold2
1196049,1827.69,743.21,Full Time Work,60k - 70k,QLD,358,29,26-30,2.459183811,Gold,Gold1
1196066,56.09,2164.1,Full Time Work,100k+,QLD,314,29,26-30,0.025918396,Gold,Gold5
1196071,248.51,2163.1853,NULL,70k - 80k,NSW,391,34,31-35,0.114881513,Gold,Gold3
1196074,762.61,858.71,Full Time Work,40k - 50k,QLD,441,58,56-60,0.888087946,Gold,Gold2
1196076,23.12,830.343,Full Time Work,50k - 60k,VIC,398,27,26-30,0.027843915,Gold,Gold4
1196096,0.54,688.633,Full Time Work,40k - 50k,WA,432,60,56-60,0.000784162,Gold,Gold3
1196113,1275.64,951.5553,Full Time Work,80k - 90k,QLD,469,32,31-35,1.340584199,Gold,Gold5
1196133,0.7,855.0076,Full Time Work,40k - 50k,VIC,457,34,31-35,0.000818706,Gold,Gold5
1196157,840.63,602.5,Full Time Work,40k - 50k,VIC,368,33,31-35,1.395236515,Gold,Gold4
1196162,3641.03,934.6423,Full Time Work,50k - 60k,VIC,530,55,51-55,3.895640075,Gold,Gold5
1196167,1.05,599.2469,Full Time Work,30k - 40k,NSW,408,29,26-30,0.001752199,Gold,Gold3
1196180,1461.59,1640.7269,Full Time Work,70k - 80k,NSW,358,29,26-30,0.890818576,Gold,Gold4
1196185,1364.61,817.2888,NULL,50k - 60k,VIC,475,65,61-65,1.669679066,Gold,Gold2
1196213,2375.77,963.68,Self Employed,60k - 70k,NSW,443,56,56-60,2.465310061,Gold,Gold4
1196215,506.55,844.0553,Full Time Work,50k - 60k,QLD,425,32,31-35,0.600138403,Gold,Gold4
1196218,3796.76,1492.7519,Part Time Work,80k - 90k,VIC,427,28,26-30,2.543463519,Gold,Gold1
1196227,1062.34,556.4923,Casual Work,50k - 60k,VIC,379,34,31-35,1.90899317,Gold,Gold4
1196234,299.61,1478.57,Self Employed,80k - 90k,VIC,398,31,31-35,0.202634978,Gold,Gold2
1196250,1.11,731.693,Full Time Work,50k - 60k,NSW,371,35,31-35,0.00151703,Gold,Gold5
1196295,0.72,1209.4615,Full Time Work,50k - 60k,VIC,428,53,51-55,0.000595306,Gold,Gold5
1196301,464.91,558.5123,Part Time Work,50k - 60k,QLD,369,31,31-35,0.832407809,Gold,Gold4
1196373,131.64,624.545,Full Time Work,30k - 40k,NSW,401,22,18-25,0.210777446,Gold,Gold4
1196381,2363.24,1776.6223,Full Time Work,100k+,VIC,506,42,41-45,1.330187063,Gold,Gold5
1196391,29.58,710.27,Full Time Work,50k - 60k,QLD,380,32,31-35,0.041646135,Gold,Gold4
1196445,336.87,937.92,Casual Work,50k - 60k,QLD,430,30,26-30,0.359167093,Gold,Gold4
1196459,873.06,1089.7223,Full Time Work,60k - 70k,QLD,524,55,51-55,0.801176593,Gold,Gold2
1196493,4132.27,1246.1653,Full Time Work,70k - 80k,VIC,434,36,36-40,3.315988657,Gold,Gold3
1196505,0.07,1320.9015,Casual Work,40k - 50k,TAS,397,35,31-35,5.30E-05,Gold,Gold4
1196563,20.8,893.693,Full Time Work,40k - 50k,QLD,415,54,51-55,0.023274212,Gold,Gold4
1196641,458.76,816.7869,Full Time Work,40k - 50k,QLD,536,55,51-55,0.561664248,Gold,Gold2
1196652,1481.35,1291.9984,Full Time Work,100k+,QLD,395,44,41-45,1.146557147,Gold,Gold5
1196659,301.04,1728.8323,Part Time Work,80k - 90k,QLD,386,32,31-35,0.174129093,Gold,Gold4
1196662,4355.71,1165.305,Full Time Work,50k - 60k,VIC,305,31,31-35,3.737828294,Gold,Gold4
1196690,899.98,789.1523,Full Time Work,40k - 50k,VIC,418,26,26-30,1.140438924,Gold,Gold4
1196780,347.74,787.323,Full Time Work,40k - 50k,NSW,432,34,31-35,0.441673875,Gold,Gold4
1196786,35.44,829.7184,Full Time Work,40k - 50k,WA,362,59,56-60,0.042713287,Gold,Gold4
1196813,31.81,888.93,Full Time Work,40k - 50k,QLD,343,22,18-25,0.035784595,Gold,Gold4
1196890,5352.81,1145.5292,Full Time Work,80k - 90k,NSW,361,32,31-35,4.672783548,Gold,Gold4
1196891,408.39,1284.41,Full Time Work,70k - 80k,SA,459,47,46-50,0.317959219,Gold,Gold2
1196892,0.11,651.813,Full Time Work,60k - 70k,NSW,372,36,36-40,0.00016876,Gold,Gold4
1196899,2146.52,1946.7923,Full Time Work,100k+,NSW,502,41,41-45,1.102593225,Gold,Gold2
1196908,363.2,911.3338,Full Time Work,60k - 70k,QLD,367,48,46-50,0.398536738,Gold,Gold2
1196919,17.52,1390.59,Full Time Work,80k - 90k,QLD,460,37,36-40,0.012598969,Gold,Gold2
1196948,66.51,1137.4803,Full Time Work,60k - 70k,TAS,398,43,41-45,0.058471342,Gold,Gold4
1196967,115.87,1024.9307,Full Time Work,50k - 60k,SA,422,33,31-35,0.113051546,Gold,Gold4
1197004,612.03,793.99,Full Time Work,20k - 30k,WA,413,27,26-30,0.770828348,Gold,Gold4
1197021,1007.98,1678.47,Full Time Work,60k - 70k,NT,438,34,31-35,0.600535011,Gold,Gold4
1197034,2732.08,1081.7769,Full Time Work,60k - 70k,VIC,409,32,31-35,2.525548475,Gold,Gold4
1197039,681.99,1128.9423,Full Time Work,60k - 70k,NSW,475,34,31-35,0.604096418,Gold,Gold2
1197043,322.97,1145.5665,NULL,70k - 80k,QLD,491,36,36-40,0.281930381,Gold,Gold2
1197055,120.48,868.03,Full Time Work,40k - 50k,QLD,440,36,36-40,0.138797046,Gold,Gold4
1197079,133.49,1086.7769,Full Time Work,50k - 60k,NSW,380,43,41-45,0.122831098,Gold,Gold4
1197082,3293.76,887.19,NULL,50k - 60k,SA,454,29,26-30,3.71257566,Gold,Gold3
1197097,2176.12,1633.323,Casual Work,100k+,VIC,375,52,51-55,1.332326796,Gold,Gold1
1197112,1528.79,580.6592,Full Time Work,30k - 40k,QLD,400,24,18-25,2.632852455,Gold,Gold4
1197115,14.2,1035.6884,Part Time Work,60k - 70k,QLD,384,60,56-60,0.013710688,Gold,Gold3
1197133,96.16,977.7,Full Time Work,50k - 60k,VIC,376,52,51-55,0.098353278,Gold,Gold4
1197135,187.94,1087.1776,Full Time Work,60k - 70k,NSW,385,31,31-35,0.17286964,Gold,Gold3
1197150,96.76,548.6369,Casual Work,40k - 50k,VIC,376,28,26-30,0.176364368,Gold,Gold4
1197207,180.79,809.6269,Full Time Work,50k - 60k,NSW,433,28,26-30,0.223300387,Gold,Gold3
1197270,901.04,1777.8923,Full Time Work,100k+,WA,414,26,26-30,0.506802352,Gold,Gold3
1197332,283.2,1195.5876,Casual Work,100k+,QLD,353,32,31-35,0.236870975,Gold,Gold1
1197363,71.37,1258.7515,Full Time Work,90k - 100k,WA,534,48,46-50,0.056699039,Gold,Gold2
1197367,232.7,735.7392,Full Time Work,50k - 60k,NSW,409,27,26-30,0.316280552,Gold,Gold1
1197387,302.48,875.1161,Full Time Work,50k - 60k,NSW,408,41,41-45,0.345645566,Gold,Gold4
1197406,1.88,1707.2023,NULL,100k+,NSW,413,48,46-50,0.001101217,Gold,Gold3
1197453,428.54,1155.1707,Casual Work,50k - 60k,VIC,436,32,31-35,0.370975476,Gold,Gold3
1197473,109.01,964.4438,Full Time Work,60k - 70k,NSW,404,34,31-35,0.113028877,Gold,Gold1
1197491,1.28,1008.3584,Full Time Work,20k - 30k,QLD,329,23,18-25,0.00126939,Gold,Gold1
1197552,972.04,890.225,Full Time Work,40k - 50k,NSW,398,26,26-30,1.091903732,Gold,Gold1
1197557,382.71,2450.0776,Full Time Work,100k+,NSW,490,45,41-45,0.156203216,Gold,Gold3
1197581,51.72,797.4161,Full Time Work,50k - 60k,VIC,503,50,46-50,0.064859488,Gold,Gold4
1197582,1.01,652,Full Time Work,40k - 50k,QLD,444,44,41-45,0.00154908,Gold,Gold4
1197596,94.75,672.473,Full Time Work,30k - 40k,NSW,415,32,31-35,0.14089785,Gold,Gold3
1197643,9.24,456.6353,Part Time Work,40k - 50k,WA,444,49,46-50,0.020234967,Gold,Gold4
1197720,2191.69,1691.5642,Part Time Work,100k+,QLD,437,27,26-30,1.295658775,Gold,Gold1
1197752,571.31,687.56,Full Time Work,40k - 50k,WA,413,50,46-50,0.830923847,Gold,Gold4
1197796,521.52,749.7215,Full Time Work,40k - 50k,QLD,552,54,51-55,0.695618306,Gold,Gold2
1197912,2191.91,524.9915,Casual Work,70k - 80k,QLD,373,26,26-30,4.175134264,Gold,Gold3
1198020,144.66,529.025,Casual Work,30k - 40k,QLD,445,22,18-25,0.273446434,Gold,Gold3
1198066,5.54,1110.4111,Casual Work,70k - 80k,NSW,408,58,56-60,0.004989143,Gold,Gold3
1198071,265.7,789.5746,Full Time Work,80k - 90k,VIC,325,32,31-35,0.336510318,Gold,Gold1
1198093,8.64,1042.05,Full Time Work,50k - 60k,NSW,387,53,51-55,0.008291349,Gold,Gold5
1198110,207.72,887.87,NULL,60k - 70k,NSW,392,26,26-30,0.233953169,Gold,Gold4
1198169,419.74,1096.8388,Full Time Work,60k - 70k,NSW,351,27,26-30,0.382681575,Gold,Gold1
1198186,580.77,1490.0946,Full Time Work,80k - 90k,WA,423,35,31-35,0.389753778,Gold,Gold3
1198232,71.12,657.8353,Full Time Work,50k - 60k,TAS,479,43,41-45,0.108112167,Gold,Gold2
1198240,583.02,945.4392,Full Time Work,70k - 80k,VIC,454,20,18-25,0.616665778,Gold,Gold4
1198291,0.53,694.5215,Full Time Work,30k - 40k,NSW,516,54,51-55,0.000763115,Gold,Gold2
1198294,467.71,1463,Self Employed,50k - 60k,QLD,431,24,18-25,0.319692413,Gold,Gold3
1198307,437.2,1114.9546,Full Time Work,NULL,VIC,403,44,41-45,0.39212359,Gold,Gold2
1198332,151.97,980.1753,Full Time Work,70k - 80k,WA,450,36,36-40,0.155043695,Gold,Gold4
1198450,1665.6,984.4096,Full Time Work,40k - 50k,WA,464,44,41-45,1.691978624,Gold,Gold5
1198474,658.48,651.6353,Full Time Work,50k - 60k,QLD,543,56,56-60,1.010503882,Gold,Gold2
1198477,0.15,561.4846,Full Time Work,30k - 40k,NT,404,22,18-25,0.000267149,Gold,Gold3
1198493,2236.17,1143.2723,Full Time Work,60k - 70k,QLD,352,30,26-30,1.955938231,Gold,Gold1
1198533,3.6,637.0653,Full Time Work,50k - 60k,NSW,368,30,26-30,0.005650912,Gold,Gold4
1198563,790.53,596.73,Part Time Work,30k - 40k,NSW,416,22,18-25,1.324769996,Gold,Gold4
1198585,0.03,870.7,Full Time Work,80k - 90k,NSW,435,51,51-55,3.45E-05,Gold,Gold2
